tag,symbol,kind,tf,trades,pf,win,avg,sharpe,mdd,cagr,expo,final,n_bars
ETH-TSMOM-D3,ethusdt,TSMOM,3D,89,0.8028685511862023,0.6404494382022472,-0.008940894181500417,-0.35715415878208023,-0.9011832607670094,-0.21401109584829947,0.4488549618320611,0.27350660825628675,655
SOL-TSMOM-D3,solusdt,TSMOM,3D,104,2.490416740917907,0.8653846153846154,0.05407030339909194,1.5240934651534928,-0.5453874704544817,1.189596295214999,0.5328244274809161,67.97838494630817,655
XRP-TSMOM-D3,xrpusdt,TSMOM,3D,56,1.781924680414749,0.5,0.055171433047638,0.6172074136704091,-0.7760621939675101,0.2478111148637372,0.5648854961832062,3.293239075242437,655
LINK-TSMOM-D3,linkusdt,TSMOM,3D,63,0.8996352606067055,0.6666666666666666,-0.007975072827432306,-0.1465831250206952,-0.8941386669208081,-0.2753283690151459,0.5343511450381679,0.1766289359164353,655
BNB-TSMOM-D3,bnbusdt,TSMOM,3D,75,0.889172872208055,0.6533333333333333,-0.00540816812250837,-0.152886046785049,-0.8545587514169907,-0.19131409764506146,0.5068702290076336,0.3188065659380056,655
DOGE-TSMOM-D3,dogeusdt,TSMOM,3D,80,1.9907684840047368,0.575,0.052013566985174384,0.7593518089230323,-0.7353285936558906,0.46625884334454115,0.3511450381679389,7.848835921311249,655
AVAX-TSMOM-D3,avaxusdt,TSMOM,3D,79,1.337750693399513,0.6329113924050633,0.024592119728891793,0.45495650276067984,-0.8627125305651004,0.06964489545054331,0.4854961832061069,1.4368562212575409,655
SUI-TSMOM-D3,suiusdt,TSMOM,3D,55,1.3361007702718837,0.6545454545454545,0.02004554890882275,0.5210548712588462,-0.6224535438841577,0.13130521854733068,0.4528301886792453,1.456738715126413,371
ARB-TSMOM-D3,arbusdt,TSMOM,3D,64,1.2157851188781708,0.578125,0.012082198693968291,0.36395092787292976,-0.6441508223725064,0.022139905122434023,0.38961038961038963,1.0717521801143783,385
BTC-RSI-H6,btcusdt,RSI_REVERT,6h,85,0.8938171743774708,0.8588235294117647,-0.001453285746264371,-0.13298848484053608,-0.42277735033015185,-0.03824212314238118,0.039195724102825145,0.8106933844305331,7858
ETH-RSI-H6,ethusdt,RSI_REVERT,6h,93,0.8366434481192273,0.8279569892473119,-0.0030873645666151515,-0.23604567761824563,-0.5781304118382461,-0.07765520290554573,0.05942988037668618,0.6472156646703631,7858
LINK-RSI-H6,linkusdt,RSI_REVERT,6h,64,1.3263603741511394,0.640625,0.009508653025276492,0.40847902850088824,-0.39236968959111485,0.07574302766755614,0.09366250954441334,1.4813628290268923,7858
DOGE-RSI-H6,dogeusdt,RSI_REVERT,6h,108,2.249490746855736,0.6574074074074074,0.014996625345493463,1.1028536386427383,-0.2703902070316754,0.3034382976245209,0.03321455841180962,4.163312600374242,7858
AVAX-RSI-H6,avaxusdt,RSI_REVERT,6h,92,1.408272640529116,0.5978260869565217,0.009616725229562239,0.5634009719792687,-0.43207900834140456,0.12747355552338324,0.09200814456604733,1.907420502554409,7858
BTC-BOLL-H6,btcusdt,BOLLINGER,6h,446,1.1476636689887123,0.4910313901345291,0.0027924012707320114,0.5167083455668808,-0.5217248957644862,0.14112771760517773,0.500381776533469,2.0350915572829935,7858
ETH-BOLL-H6,ethusdt,BOLLINGER,6h,277,1.208042703578168,0.5812274368231047,0.0054676989705703645,0.5668267213133713,-0.542230832546145,0.1680268450744251,0.41957241028251463,2.3069811026519744,7858
SOL-BOLL-H6,solusdt,BOLLINGER,6h,154,1.1589084511680037,0.5974025974025974,0.006027560982585101,0.32396370392040513,-0.5969543079651962,0.024061871560730363,0.2627895138712141,1.136521275825733,7858
XRP-BOLL-H6,xrpusdt,BOLLINGER,6h,215,1.268073273063153,0.6651162790697674,0.0072790050970212685,0.5407334405533911,-0.6433296461249447,0.14673578036131496,0.3072028505981166,2.089504094560104,7858
LINK-BOLL-H6,linkusdt,BOLLINGER,6h,213,1.3030477598306562,0.863849765258216,0.004438805276290645,0.4899462233227094,-0.5014282710321659,0.10831242722062107,0.12662255026724356,1.7393242071851676,7858
BNB-BOLL-H6,bnbusdt,BOLLINGER,6h,223,0.8130489397967424,0.8251121076233184,-0.0023712339058262473,-0.39390053074878534,-0.6743745220217489,-0.12351574086745365,0.10524306439297532,0.49185589224733794,7858
DOGE-BOLL-H6,dogeusdt,BOLLINGER,6h,661,1.1177461342363186,0.8229954614220878,0.0023255087032763837,0.34687762970344804,-0.8540166513881123,-0.08213288790806683,0.534741664545686,0.6304835996234183,7858
AVAX-BOLL-H6,avaxusdt,BOLLINGER,6h,751,1.1364874486916412,0.5659121171770972,0.0035940743297607795,0.6266731496737051,-0.8348374859081243,0.19789427127510395,0.4608042758971749,2.6427941784258797,7858
BTC-RSI-H12,btcusdt,RSI_REVERT,12h,35,1.4616622280401879,0.6285714285714286,0.012863586168526226,0.39368015993072697,-0.19066610315296229,0.061546141673576304,0.10486128785950624,1.3791388928255073,3929
ETH-RSI-H12,ethusdt,RSI_REVERT,12h,39,2.374705592985205,0.6923076923076923,0.02524829073204226,0.9181692840359513,-0.19984508012401248,0.17518517225568897,0.049121913973021125,2.3841060436799175,3929
SOL-RSI-H12,solusdt,RSI_REVERT,12h,37,2.0243929110198713,0.918918918918919,0.023668866072076113,0.5883628737712675,-0.5027424383700476,0.12393171283750681,0.0399592771697633,1.8753917864790253,3929
LINK-RSI-H12,linkusdt,RSI_REVERT,12h,38,1.4268727145946762,0.7105263157894737,0.015422894020921998,0.3315228785857669,-0.3178113470083659,0.04432990284510563,0.07864596589462967,1.26295590296987,3929
DOGE-RSI-H12,dogeusdt,RSI_REVERT,12h,46,0.8532207910154433,0.6956521739130435,-0.004181722822487095,-0.15906694244098782,-0.42378941808616977,-0.06198599977246433,0.04581318401628913,0.7086392983112515,3929
AVAX-RSI-H12,avaxusdt,RSI_REVERT,12h,40,0.9243183764221061,0.675,-0.0019067420141415075,-0.07467073391725303,-0.4820837477747282,-0.03352572094198791,0.03257826418936116,0.8323219680758932,3929
BTC-BOLL-H12,btcusdt,BOLLINGER,12h,264,1.2090860750963466,0.5416666666666666,0.005132752722121922,0.5223359823763141,-0.6838293616661406,0.14206730276468682,0.6393484347162128,2.0441265654913225,3929
SOL-BOLL-H12,solusdt,BOLLINGER,12h,111,0.9514702056273882,0.7207207207207207,-0.0014911862577607262,-0.08435688762523821,-0.706767456314688,-0.09590222366642653,0.10155255790277425,0.5812231335794018,3929
XRP-BOLL-H12,xrpusdt,BOLLINGER,12h,109,1.4106777859191515,0.7706422018348624,0.010286461493817645,0.5686956413585732,-0.6352129408739444,0.14970291733429297,0.23695596843980657,2.1187684529827924,3929
LINK-BOLL-H12,linkusdt,BOLLINGER,12h,94,1.464760713827663,0.5957446808510638,0.011847306918884038,0.5854970011145655,-0.36776370915162426,0.1567687951622141,0.09137185034359888,2.1898034737553824,3929
DOGE-BOLL-H12,dogeusdt,BOLLINGER,12h,167,0.8842356592561339,0.6946107784431138,-0.0027228023373332645,-0.24231329798949278,-0.722281824196233,-0.1390714557121513,0.11453296004072283,0.44666353513790485,3929
BTC-RSI-H8,btcusdt,RSI_REVERT,8h,50,1.0440769460985033,0.56,0.0012579825666196032,0.051844409158085504,-0.4326492622054814,-0.014722938411737219,0.11505175632105888,0.923278801388476,5893
NEAR-DONCH-H6,nearusdt,DONCHIAN,6h,255,1.2289688452084562,0.5215686274509804,0.0052369215175355035,0.5463034629590797,-0.5667816613854046,0.15745394736687368,0.10269788750318147,2.1967933330621396,7858
SUI-DONCH-H6,suiusdt,DONCHIAN,6h,80,3.34290784944769,0.8625,0.02771342695447212,2.492840314002088,-0.183418386037543,0.9640839254266549,0.11420863309352518,7.8186928596710565,4448
APT-DONCH-H4,aptusdt,DONCHIAN,4h,138,1.365665324984097,0.7463768115942029,0.007575331033604686,0.7485338220369258,-0.569625636627699,0.23718649117119717,0.12343949044585988,2.1445271207970014,7850
APT-DONCH-H6,aptusdt,DONCHIAN,6h,97,1.6698196912296641,0.6907216494845361,0.012495771013455809,1.0314175614242045,-0.3479152081315071,0.3269530945154824,0.06228505922812381,2.75694948918709,5234
ARB-DONCH-H6,arbusdt,DONCHIAN,6h,83,1.7035489078099855,0.7951807228915663,0.01533763667866814,1.1341067529469098,-0.3615788240660107,0.39899359048690797,0.13009540329575023,2.8881376775615344,4612
BTC-RSI-D1,btcusdt,RSI_REVERT,1D,16,1.7222495148646981,0.6875,0.009413496763459497,0.3863243696866219,-0.08266593513580789,0.025572157459548883,0.0727735368956743,1.145611414140919,1965
DOGE-RSI-D1,dogeusdt,RSI_REVERT,1D,22,1.8641345376833225,0.6818181818181818,0.017908782356972634,0.4101804536271193,-0.23732119516534667,0.058668767289904666,0.03206106870229008,1.3592443260846458,1965
LINK-RSI-D1,linkusdt,RSI_REVERT,1D,10,1.7959523677455342,0.8,0.03151730382348934,0.33732422842312204,-0.26912620936648324,0.04239539893223143,0.08396946564885496,1.2504864745047568,1965
ETH-RSI-H8,ethusdt,RSI_REVERT,8h,56,1.597713306911275,0.6964285714285714,0.010977977168641878,0.6008703272189161,-0.44621468841713496,0.09984391467980114,0.09994909214322077,1.6689095452454015,5893
BNB-RSI-H8,bnbusdt,RSI_REVERT,8h,57,0.5764181753303278,0.6666666666666666,-0.009132679289549625,-0.5447441931655594,-0.3027817147590015,-0.10885418642331435,0.03648396402511454,0.5378207354196832,5893
DOGE-RSI-H8,dogeusdt,RSI_REVERT,8h,67,1.3258042291848966,0.4925373134328358,0.015581843842076077,0.2547251546917547,-0.7084536146062453,0.014962366829530227,0.14593585610045817,1.0832080198116099,5893
XRP-RSI-H8,xrpusdt,RSI_REVERT,8h,61,1.6502813744316567,0.7868852459016393,0.008871376767744438,0.5486571282830749,-0.2461778958296953,0.0872057752345905,0.03919904972000679,1.5682677997925993,5893
APT-RSI-H8,aptusdt,RSI_REVERT,8h,51,1.1599907060889818,0.47058823529411764,0.004709334760467269,0.22019365187623907,-0.38316406593356667,0.021189074575091338,0.08662420382165605,1.0780547090544812,3925
SOL-RSI-H8,solusdt,RSI_REVERT,8h,53,1.714500274102704,0.660377358490566,0.01939992084054508,0.6811902280303085,-0.47924041684490215,0.16143304252665835,0.08009502799932122,2.2375948305162403,5893
LINK-RSI-H8,linkusdt,RSI_REVERT,8h,54,1.6227020283436828,0.7777777777777778,0.013435479254374667,0.5059981665099722,-0.4382023687257969,0.09487707903148701,0.04378075683013745,1.6287482557575141,5893
ARB-RSI-H8,arbusdt,RSI_REVERT,8h,46,1.182329606843583,0.6304347826086957,0.0035445281827159556,0.24933448172426795,-0.18633290212130238,0.030208987771551232,0.06273489447817288,1.0985754563898797,3459
NEAR-RSI-H8,nearusdt,RSI_REVERT,8h,70,1.3170352586799792,0.5714285714285714,0.010281796490396114,0.3977770178099762,-0.518848674444137,0.08142447906729267,0.07381639232988291,1.5239072085577858,5893
BTC-BOLL-H8,btcusdt,BOLLINGER,8h,395,0.9826144996399818,0.5594936708860759,-0.0003028705171095713,-0.05716178990784129,-0.6015658290277384,-0.09518867113533802,0.3964025114542678,0.5837230198420607,5893
ETH-BOLL-H8,ethusdt,BOLLINGER,8h,190,1.1826551802572183,0.46842105263157896,0.005402828001504204,0.42376204024721337,-0.6551240277290509,0.09651472756007062,0.2806719837094858,1.6419021654120112,5893
SOL-BOLL-H8,solusdt,BOLLINGER,8h,376,1.1985203526778276,0.6595744680851063,0.00460972426544006,0.5694982490183991,-0.7988981781398832,0.1730733070097823,0.26064822670965554,2.360965339610725,5893
BNB-BOLL-H8,bnbusdt,BOLLINGER,8h,463,0.9738135935308186,0.7192224622030238,-0.0003523956503876239,-0.08455383521634267,-0.6298030681863835,-0.09213445749965865,0.20719497709146445,0.5944057587204917,5893
AVAX-BOLL-H8,avaxusdt,BOLLINGER,8h,203,0.9155848179391466,0.7438423645320197,-0.0021258908823568734,-0.18613308336973716,-0.7246362018095481,-0.16564427651515112,0.1369421347361276,0.37734035516749437,5893
LINK-BOLL-H8,linkusdt,BOLLINGER,8h,174,0.7443180697503082,0.8103448275862069,-0.00593721942680399,-0.4742926896158527,-0.8761015263928449,-0.2533977054762854,0.1486509417953504,0.20749151080602984,5893
XRP-BOLL-H8,xrpusdt,BOLLINGER,8h,241,0.764336627132086,0.7593360995850622,-0.004712294489158481,-0.5386841013373573,-0.8557142187265329,-0.25713213944018476,0.1559477346003733,0.20196692557141213,5893
DOGE-BOLL-H8,dogeusdt,BOLLINGER,8h,204,1.2215822519118336,0.803921568627451,0.0048349219272075285,0.32887938469726063,-0.7182523282032306,0.03672439747166778,0.15866282029526557,1.2142156735770515,5893
SUI-BOLL-H8,suiusdt,BOLLINGER,8h,149,1.0157078017605141,0.7181208053691275,0.0003161160056677073,0.04257520097159267,-0.5994985146409999,-0.049637526876408766,0.12470023980815348,0.8563238158765694,3336
APT-BOLL-H8,aptusdt,BOLLINGER,8h,129,0.7810276161539882,0.627906976744186,-0.005218413637666996,-0.45713652132594174,-0.3637861997552094,-0.2521374890581536,0.12356687898089172,0.35295332663352635,3925
NEAR-BOLL-H8,nearusdt,BOLLINGER,8h,151,0.9922000959825219,0.5298013245033113,-0.0004328029838945758,-0.01739456324956596,-0.9256001478234865,-0.2331959714119154,0.40828101136942135,0.23955316050485737,5893
ARB-BOLL-H8,arbusdt,BOLLINGER,8h,156,0.7919842902716379,0.7435897435897436,-0.004132670854363192,-0.5983644724734127,-0.6897391233178445,-0.2331087040765114,0.14801965886094248,0.43239947143322904,3459
BNB-RSI-H16,bnbusdt,RSI_REVERT,16h,21,2.69036939665223,0.6666666666666666,0.038264980948139564,0.9041601935562336,-0.12381630718672942,0.14251806821042678,0.10587037665422463,2.0485973111693916,2947
XRP-RSI-H16,xrpusdt,RSI_REVERT,16h,31,3.4466621366670234,0.8709677419354839,0.04345744333681946,1.1574481272794643,-0.37296957376475326,0.2490827329847165,0.07499151679674244,3.3106745800775297,2947
LINK-RSI-H16,linkusdt,RSI_REVERT,16h,26,1.0550865829943008,0.7307692307692307,0.002489571466455238,0.04129763377154034,-0.6093384721396904,-0.03632639051514497,0.08754665761791652,0.8194088615935692,2947
NEAR-RSI-H16,nearusdt,RSI_REVERT,16h,28,1.1962471565760342,0.6785714285714286,0.007292251363492396,0.170708901795643,-0.3655351547631054,0.01160832187350036,0.0987444859178826,1.064093893938198,2947
BTC-RSI-H16,btcusdt,RSI_REVERT,16h,26,0.9039128827894343,0.6923076923076923,-0.0031392611658543528,-0.0801822664709941,-0.35787514574070955,-0.03514299643564622,0.06718696979979641,0.8248396740612038,2947
SOL-RSI-H16,solusdt,RSI_REVERT,16h,26,1.679042467476729,0.6538461538461539,0.03180226321600839,0.4803848343937095,-0.38210492695188625,0.10748003830732555,0.09602986087546658,1.732385736214645,2947
DOGE-RSI-H16,dogeusdt,RSI_REVERT,16h,39,1.1184683057641316,0.717948717948718,0.0033519552142137797,0.10787778986891705,-0.44408807544256945,-0.0026369485420014716,0.05972175093315236,0.9858880070583361,2947
LINK-BOLL-H16,linkusdt,BOLLINGER,16h,171,0.7774116478993083,0.8128654970760234,-0.007156846867589493,-0.45869064626556794,-0.9461501014590947,-0.3085470756904922,0.2931795045809298,0.13724562529932893,2947
XRP-BOLL-H16,xrpusdt,BOLLINGER,16h,83,1.61554763595922,0.8192771084337349,0.01586515100241153,0.6883947774645747,-0.6909879063950906,0.19267633597851264,0.23311842551747539,2.581631573106463,2947
BTC-BOLL-H16,btcusdt,BOLLINGER,16h,155,1.098421864563647,0.567741935483871,0.0034991941392404735,0.22084349261766623,-0.6846958020414682,-0.0064262282366645,0.674244994910078,0.9658934533133336,2947
NEAR-BOLL-H16,nearusdt,BOLLINGER,16h,65,0.8694876034369464,0.5692307692307692,-0.008758798192414416,-0.20738148524413844,-0.8982736897558209,-0.22278070307481357,0.19613165931455717,0.25753398486035367,2947
ETH-BOLL-H16,ethusdt,BOLLINGER,16h,169,0.8303317623483071,0.834319526627219,-0.003806675983134013,-0.3272035715767683,-0.7803085767652076,-0.17554251295257206,0.2986087546657618,0.35380441857289074,2947
XRP-DONCH-H8,xrpusdt,DONCHIAN,8h,132,2.0224895828593152,0.5909090909090909,0.02801914175422648,1.2779790078991424,-0.4050018047638724,0.7230361018557268,0.14780247751569658,18.692774083269214,5893
NEAR-DONCH-H8,nearusdt,DONCHIAN,8h,219,2.5093612173227755,0.9041095890410958,0.022403879451629614,2.0314490973494252,-0.45376894363843145,1.2182147838604394,0.15391142032920413,72.7946923561528,5893
SUI-DONCH-H8,suiusdt,DONCHIAN,8h,72,1.6865760361374318,0.6944444444444444,0.01575573528847082,1.103863284433921,-0.30372914720893684,0.36621959905324264,0.09322541966426859,2.5874588271115346,3336
BTC-DONCH-H8,btcusdt,DONCHIAN,8h,171,1.64339942060743,0.8596491228070176,0.005256557768489017,0.9395699086416642,-0.22676561452214383,0.1621582572032123,0.12794841337179705,2.245124402836653,5893
ARB-DONCH-H8,arbusdt,DONCHIAN,8h,60,1.102748236957561,0.43333333333333335,0.0029205787535141778,0.18754077800240923,-0.3371404443763605,0.012464986981303383,0.07025151777970512,1.0399080650793777,3459
XRP-DONCH-H16,xrpusdt,DONCHIAN,16h,63,2.3641922647893634,0.7142857142857143,0.03690216220403034,1.1559068265894004,-0.41115542861431487,0.42961937242536163,0.07872412623006447,6.846947063430329,2947
BNB-DONCH-H16,bnbusdt,DONCHIAN,16h,79,5.326762287617222,0.8734177215189873,0.027217227155405414,1.7497787327449155,-0.1392834932998227,0.4490885192321692,0.057007125890736345,7.364059524665101,2947
BTC-DONCH-H16,btcusdt,DONCHIAN,16h,76,2.3105407254123547,0.881578947368421,0.012788755960616993,1.1131151396255639,-0.15231841926339817,0.1808359535785522,0.09060061079063454,2.446645580155701,2947
LINK-DONCH-H16,linkusdt,DONCHIAN,16h,72,1.7462012297839367,0.8472222222222222,0.015139340483716707,0.6749029841186605,-0.40714201988169585,0.16791800772670618,0.0654903291482864,2.3059877901068075,2947
SUI-DONCH-H16,suiusdt,DONCHIAN,16h,63,1.225808434427959,0.6825396825396826,0.007799329896313907,0.3903900676048039,-0.41046127396376964,0.07482464754463258,0.16596764529658478,1.246033299796185,1669
NEAR-DONCH-H16,nearusdt,DONCHIAN,16h,139,1.5245971016155773,0.6906474820143885,0.022910682571502663,0.9285058770325556,-0.7488809344347525,0.4670881373384346,0.23515439429928742,7.870008987546566,2947
SOL-DONCH-H16,solusdt,DONCHIAN,16h,87,2.6089914348486083,0.8505747126436781,0.042327713126451935,1.441096380043862,-0.42306169334952504,0.7429965759849706,0.14048184594502885,19.89822800337814,2947
DOGE-DONCH-H16,dogeusdt,DONCHIAN,16h,56,3.0969914182675904,0.5714285714285714,0.07325765627766864,0.9290477708703471,-0.45707238916837134,0.6758007694015826,0.0495419070240923,16.103128734454618,2947
BNB-DONCH-D2,bnbusdt,DONCHIAN,2D,69,5.439305861874664,0.8985507246376812,0.051328614078499105,1.2193477924376581,-0.3177806572068709,0.7187571571789251,0.3967446592065107,18.48997352875871,983
XRP-DONCH-D2,xrpusdt,DONCHIAN,2D,28,1.4430642218877823,0.5714285714285714,0.020696097758264736,0.32414195411752733,-0.41374300068572734,0.05899660861115352,0.044760935910478125,1.3617257586388325,983
BTC-DONCH-D2,btcusdt,DONCHIAN,2D,45,0.7941026883767333,0.8,-0.00708327389877499,-0.22472790396438805,-0.49375822125049684,-0.09461547236910683,0.3041709053916582,0.585450117394058,983
ETH-DONCH-D2,ethusdt,DONCHIAN,2D,39,2.0513898536800728,0.8974358974358975,0.021964647792474448,0.7079567436118117,-0.3905625947963618,0.1384328769180394,0.15462868769074262,2.010429200413938,983
LINK-DONCH-D2,linkusdt,DONCHIAN,2D,37,1.8932131208008873,0.7567567567567568,0.023748032576125216,0.655228592830641,-0.3725757466472326,0.13850489713917624,0.07934893184130214,2.011114352066961,983
BTC-DONCH-D3,btcusdt,DONCHIAN,3D,44,0.8433074004165722,0.75,-0.00473011009430755,-0.1820037125450622,-0.3739638334057176,-0.061529228827092664,0.24122137404580152,0.7104367402338032,655
ETH-DONCH-D3,ethusdt,DONCHIAN,3D,30,9.770241629701413,0.9,0.04939944391734368,1.822511849256631,-0.0811744353869045,0.29510727944891135,0.08091603053435115,4.0235082681580225,655
XRP-DONCH-D3,xrpusdt,DONCHIAN,3D,34,2.1587001743657726,0.6470588235294118,0.06473640874529812,0.631064666639269,-0.5268024892389731,0.2647720275067833,0.2564885496183206,3.5415163125011873,655
BNB-DONCH-D3,bnbusdt,DONCHIAN,3D,43,4.448518133375164,0.6046511627906976,0.09768975841970422,1.1920115860476799,-0.249189232384035,0.8273606743139388,0.1969465648854962,25.67716792610835,655
DOGE-DONCH-D3,dogeusdt,DONCHIAN,3D,41,3.3335886461555515,0.6585365853658537,0.0903364262953466,0.8991969285393303,-0.5208429525321072,0.6080393317692225,0.12366412213740458,12.900627178224706,655
XRP-DONCH-H2,xrpusdt,DONCHIAN,2h,339,1.7704023242806668,0.56047197640118,0.011816902804760578,1.6699036380168768,-0.4080888077829281,0.9037244350990348,0.09746266123557366,31.952127834765175,23568
NEAR-DONCH-H2,nearusdt,DONCHIAN,2h,385,1.1913660128952948,0.548051948051948,0.004982078114772507,0.6531857689623527,-0.5994116875844646,0.23131135263628244,0.16878818737270876,3.063751162846401,23568
XRP-DONCH-H3,xrpusdt,DONCHIAN,3h,327,1.6814165391050209,0.5229357798165137,0.011681790397919292,1.4535562766745629,-0.3489278149750177,0.8090166983583447,0.12161130202367315,24.290082192816428,15714
NEAR-DONCH-H3,nearusdt,DONCHIAN,3h,427,1.377265798597823,0.7236533957845434,0.00847629920566215,1.1115751641581282,-0.49067767406679474,0.6179686884737479,0.23724067710322005,13.322143058158682,15714
XRP-DONCH-H4,xrpusdt,DONCHIAN,4h,197,1.582591257772762,0.49238578680203043,0.011762141476184127,0.9302829766633846,-0.5501076468380786,0.3949582911898417,0.07585270660105209,5.99777561355249,11786
XRP-DONCH-H6,xrpusdt,DONCHIAN,6h,149,1.5368306503801663,0.5436241610738255,0.01697350224888786,0.9398881941279665,-0.5386916783690117,0.41405330862279355,0.1551285314329346,6.454100100116766,7858
BNB-DONCH-H6,bnbusdt,DONCHIAN,6h,168,2.0210566212748744,0.7261904761904762,0.018261230942255208,1.3879442030588607,-0.36525426422748,0.6258863010884037,0.23262916772715703,13.681313301764776,7858
XRP-DONCH-H12,xrpusdt,DONCHIAN,12h,76,1.9779253355450817,0.7236842105263158,0.028844467575152234,1.0737262482439502,-0.5074108900058758,0.3891409395585481,0.08093662509544414,5.865270146547412,3929
NEAR-DONCH-H12,nearusdt,DONCHIAN,12h,95,1.9236885985001762,0.8105263157894737,0.02970948552060376,1.0469007829144166,-0.44505881836543515,0.4839947533836404,0.10893357088317639,8.36915996002032,3929
ETH-TSMOM-H12,ethusdt,TSMOM,12h,326,1.314091803660498,0.7883435582822086,0.007300897357098707,0.8261330341357472,-0.7016224931241981,0.3362269595943679,0.6406210231611097,4.758954342137958,3929
SOL-TSMOM-H12,solusdt,TSMOM,12h,530,1.4978132339981087,0.8245283018867925,0.009879190659281271,1.3059423832727322,-0.8727700677790383,0.9701076270106805,0.5311784168999746,38.45930226511897,3929
BNB-TSMOM-H12,bnbusdt,TSMOM,12h,509,1.3960043834821882,0.8369351669941061,0.005711905852952623,1.0257696737016087,-0.5833320467843764,0.48890948858177463,0.5474675489946551,8.519425913955674,3929
LINK-TSMOM-H12,linkusdt,TSMOM,12h,643,1.344999654231836,0.7216174183514774,0.00568973620792077,1.2355394003666642,-0.5123016823138014,0.6851995241302267,0.37617714431152965,16.591319005504097,3929
XRP-TSMOM-H12,xrpusdt,TSMOM,12h,475,1.4409559601387556,0.7663157894736842,0.009060495838538084,1.0867351422112164,-0.7355181491499692,0.7111898693180383,0.42249936370577756,18.015887319032064,3929
APT-TSMOM-H12,aptusdt,TSMOM,12h,364,1.3026419737056258,0.7225274725274725,0.0061286104056881485,0.9903430767117346,-0.7698042866129007,0.5310775030038486,0.38479174627435997,4.60470913157576,2617
ETH-RSI-H4,ethusdt,RSI_REVERT,4h,133,1.0951511177308837,0.8045112781954887,0.001115057925784714,0.13949764252991026,-0.42257865353845203,0.00711478227668394,0.04725946037671814,1.0388915261757576,11786
DOGE-RSI-H4,dogeusdt,RSI_REVERT,4h,149,1.8042973287245114,0.7785234899328859,0.01084254908689774,0.6917310990566401,-0.24032583271628316,0.2548986764651575,0.04081113185134906,3.3937957332305633,11786
XRP-RSI-H4,xrpusdt,RSI_REVERT,4h,141,1.2023608292312333,0.7092198581560284,0.0032982801185423086,0.3603711830983631,-0.40157322183131894,0.057630930648509215,0.060919735279144745,1.3519477736217858,11786
SOL-RSI-H4,solusdt,RSI_REVERT,4h,141,1.1864127420094395,0.41843971631205673,0.005485687844040098,0.35860463411758,-0.5090000935481274,0.06836874705551232,0.1075852706601052,1.4274790989971726,11786
AVAX-BOLL-H4,avaxusdt,BOLLINGER,4h,229,0.9599416914310824,0.537117903930131,-0.0013000673883447923,-0.10327874628038124,-0.8094557370452478,-0.18642362132446244,0.1941286271847955,0.32944850916042995,11786
LINK-BOLL-H4,linkusdt,BOLLINGER,4h,256,0.9761254249761763,0.734375,-0.0005500318636775621,-0.05704955542566887,-0.7109094486938397,-0.13530163853645694,0.17529272017648057,0.45732210291572195,11786
SOL-BOLL-H4,solusdt,BOLLINGER,4h,270,1.013069047951332,0.674074074074074,0.0002483908067193378,0.033508129456136806,-0.6332480817791164,-0.05857526112387201,0.1257424062446971,0.7226384690640562,11786
SOL-BOLL-H2,solusdt,BOLLINGER,2h,1260,1.1201264988217825,0.5777777777777777,0.0024290185473558276,0.6734913449374598,-0.9004496038817987,0.2244077116004337,0.49567209775967414,2.972449263770823,23568
BTC-BOLL-H4,btcusdt,BOLLINGER,4h,373,1.2159915970129742,0.839142091152815,0.0014520115485839112,0.46617784426384484,-0.3384243515049461,0.07888383263846332,0.12090615985067028,1.5047384633838767,11786
XRP-BOLL-H4,xrpusdt,BOLLINGER,4h,338,1.5618973471140432,0.6124260355029586,0.010010976033448136,1.322006047487299,-0.3636134425877382,0.6745940367053334,0.29908365857797387,16.033260390232073,11786
SUI-RSI-H12,suiusdt,RSI_REVERT,12h,26,1.1136430035125109,0.5,0.0032919862248818525,0.13492820001897327,-0.3636948164740196,0.006326623147634214,0.06474820143884892,1.0193995919851209,2224
ETH-BOLL-H12,ethusdt,BOLLINGER,12h,492,1.1400056464282806,0.725609756097561,0.0022347636420399224,0.46409459711432494,-0.6132656597670361,0.11089770419109768,0.3476711631458386,1.7612726861142263,3929
